repo,sha,message,url,func_changes
yaml/pyyaml,b515dbf4f13d45e57bd276b3a915b22a8a9e0fbc,Squash/merge pull request #105 from nnadeau/patch-1,https://github.com/yaml/pyyaml/commit/b515dbf4f13d45e57bd276b3a915b22a8a9e0fbc,0
yaml/pyyaml,944bf4fc8748671300e0db9b3acd9f06c508da18,Squash/merge pull request #105 from nnadeau/patch-1,https://github.com/yaml/pyyaml/commit/944bf4fc8748671300e0db9b3acd9f06c508da18,0
yaml/pyyaml,d13a3d0f9684351b357b7bf55df2cef050ddfbc6,Fix for bug https://github.com/yaml/pyyaml/issues/118,https://github.com/yaml/pyyaml/commit/d13a3d0f9684351b357b7bf55df2cef050ddfbc6,0
yaml/pyyaml,53706142ad7ba4d0ba4c544fd6f1cbc6f658b17b,Squash/merge pull request #105 from nnadeau/patch-1,https://github.com/yaml/pyyaml/commit/53706142ad7ba4d0ba4c544fd6f1cbc6f658b17b,0
yaml/pyyaml,9959328b41ee577c6f14e3a0184b07dd0ecadb8c,Import Hashable from collections.abc,https://github.com/yaml/pyyaml/commit/9959328b41ee577c6f14e3a0184b07dd0ecadb8c,0
yaml/pyyaml,13cb6531f06bfb7ce268b9ea2ad108ffe5724917,Squash/merge pull request #105 from nnadeau/patch-1,https://github.com/yaml/pyyaml/commit/13cb6531f06bfb7ce268b9ea2ad108ffe5724917,0
yaml/pyyaml,9a247436a898acda90524fe36dd6743933c70078,Squash/merge pull request #105 from nnadeau/patch-1,https://github.com/yaml/pyyaml/commit/9a247436a898acda90524fe36dd6743933c70078,0
yaml/pyyaml,5a14f50a866a42a9eac64e13bdb048a257d4facd,Fix for bug https://github.com/yaml/pyyaml/issues/118,https://github.com/yaml/pyyaml/commit/5a14f50a866a42a9eac64e13bdb048a257d4facd,0
yaml/pyyaml,9501dc29b07e4dc9ae19785b429ddf2f7bd6f6a7,appveyor.yml: hopefully fix syntax,https://github.com/yaml/pyyaml/commit/9501dc29b07e4dc9ae19785b429ddf2f7bd6f6a7,0
yaml/pyyaml,d76d03711913008b0c1239e910ae91ed457d0024,Force cython when building sdist,https://github.com/yaml/pyyaml/commit/d76d03711913008b0c1239e910ae91ed457d0024,0
yaml/pyyaml,6a3ff13a42b795cd89d629840f6b8532db8a5162,Force cython when building sdist,https://github.com/yaml/pyyaml/commit/6a3ff13a42b795cd89d629840f6b8532db8a5162,0
yaml/pyyaml,582c1cb44fe1609df0e810e3fd8ccfceb6a8303d,Force cython when building sdist,https://github.com/yaml/pyyaml/commit/582c1cb44fe1609df0e810e3fd8ccfceb6a8303d,0
yaml/pyyaml,298e07907ae526594069f6fdf31f2f1278cc1ae3,Fallback to Pure Python if Compilation fails,https://github.com/yaml/pyyaml/commit/298e07907ae526594069f6fdf31f2f1278cc1ae3,0
yaml/pyyaml,d856c206fd4bfd71254e0d69e9d5e31bef5d2c0f,Fix typos,https://github.com/yaml/pyyaml/commit/d856c206fd4bfd71254e0d69e9d5e31bef5d2c0f,0
yaml/pyyaml,eb9932ac1c0f9154c2f0884662cc8c7794239dbc,Fixed handling --verbose flag in the test appliance.,https://github.com/yaml/pyyaml/commit/eb9932ac1c0f9154c2f0884662cc8c7794239dbc,0
yaml/pyyaml,16bd7d06c2cd4f2b688e2adc083b175595c03000,Improved check for CPython (fixes issue #58).,https://github.com/yaml/pyyaml/commit/16bd7d06c2cd4f2b688e2adc083b175595c03000,0
yaml/pyyaml,153a194e860b499e38b4d777698110a5f7c8d0df,Adding an implicit resolver to a derived loader should not affect the base loader (fixes issue #57).,https://github.com/yaml/pyyaml/commit/153a194e860b499e38b4d777698110a5f7c8d0df,0
yaml/pyyaml,c95586cfb6147bcb3d066a0291a76f31affa9374,Uniform representation for OrderedDict (fixes issue #61).,https://github.com/yaml/pyyaml/commit/c95586cfb6147bcb3d066a0291a76f31affa9374,0
yaml/pyyaml,f10d92f87bedc314b6e2904ac934f744e985d9e2,Fixed comparison to () (closes #64).,https://github.com/yaml/pyyaml/commit/f10d92f87bedc314b6e2904ac934f744e985d9e2,0
yaml/pyyaml,d737907354c1cd53c48385541ad0303238a671c4,Fixed comparison to None warning (closes issue #64).,https://github.com/yaml/pyyaml/commit/d737907354c1cd53c48385541ad0303238a671c4,0
yaml/pyyaml,1626bb30f5ab05976ac055266d473e35a377cf99,Fixed tests on the Windows platform.,https://github.com/yaml/pyyaml/commit/1626bb30f5ab05976ac055266d473e35a377cf99,0
yaml/pyyaml,f9103d5b8e3a1ecfc4ff16ba3edb52e6a144c852,Fixed tests on the Windows platform.,https://github.com/yaml/pyyaml/commit/f9103d5b8e3a1ecfc4ff16ba3edb52e6a144c852,0
yaml/pyyaml,3889e354cf20b7a6accdd7fc9265b1d4a214a351,Fixed another encoding issue.,https://github.com/yaml/pyyaml/commit/3889e354cf20b7a6accdd7fc9265b1d4a214a351,2
yaml/pyyaml,6b6efd86eabde7813aef517dd88e0abe41a5f52a,Fixed another encoding issue.,https://github.com/yaml/pyyaml/commit/6b6efd86eabde7813aef517dd88e0abe41a5f52a,2
yaml/pyyaml,50bc6388bfb1d2f480820a8649d33a4bb10a636d,Fixed Python 3.1 incompatibility issues.,https://github.com/yaml/pyyaml/commit/50bc6388bfb1d2f480820a8649d33a4bb10a636d,0
yaml/pyyaml,fa26a01e8f7cc55dd55f6838d58dd5e3b442eb6e,Fixed Python 3.1 incompatibility issues.,https://github.com/yaml/pyyaml/commit/fa26a01e8f7cc55dd55f6838d58dd5e3b442eb6e,0
yaml/pyyaml,b8b826f1caecedd7afcea9e48abbc9b59c32c713,Fixed sorting of dict.keys() generator.,https://github.com/yaml/pyyaml/commit/b8b826f1caecedd7afcea9e48abbc9b59c32c713,0
yaml/pyyaml,ca128150044349500ae9ee61867025785754f195,Fixed sorting of dict.keys() generator.,https://github.com/yaml/pyyaml/commit/ca128150044349500ae9ee61867025785754f195,0
yaml/pyyaml,ed9cd1bbadd92eb3869715d5f530ce70ee817afd,Merged some bug fixes from lib to lib3.,https://github.com/yaml/pyyaml/commit/ed9cd1bbadd92eb3869715d5f530ce70ee817afd,0
yaml/pyyaml,34926be5f341f8759d884ff284cf013304d22ba7,Merged some bug fixes from lib to lib3.,https://github.com/yaml/pyyaml/commit/34926be5f341f8759d884ff284cf013304d22ba7,0
yaml/pyyaml,335c34455d8cdeffa73281b22a409fb73bfcbdf1,Fixed a problem with a scanner error not detected when no line break at the end of the stream.,https://github.com/yaml/pyyaml/commit/335c34455d8cdeffa73281b22a409fb73bfcbdf1,0
yaml/pyyaml,f92bcb217a2db8752a5e12010c553ad1b8e98e9e,Fixed a problem with a scanner error not detected when no line break at the end of the stream.,https://github.com/yaml/pyyaml/commit/f92bcb217a2db8752a5e12010c553ad1b8e98e9e,0
yaml/pyyaml,51fd5cbfdb192798965ccd3a9755c0f2c301665e,Fixed a typo in docstring.,https://github.com/yaml/pyyaml/commit/51fd5cbfdb192798965ccd3a9755c0f2c301665e,0
yaml/pyyaml,5188e6b498b76ddad5d682fe2bce5e1a381d3dfd,Fixed a typo in docstring.,https://github.com/yaml/pyyaml/commit/5188e6b498b76ddad5d682fe2bce5e1a381d3dfd,0
yaml/pyyaml,fa14e18b388d5b35d8c7b592850fca6c592e8d27,Fixed emitting of invalid BOM for UTF-16.,https://github.com/yaml/pyyaml/commit/fa14e18b388d5b35d8c7b592850fca6c592e8d27,0
yaml/pyyaml,e4a814fd2d35fff1b7efda2461cd8e72d813ae87,Fixed emitting of invalid BOM for UTF-16.,https://github.com/yaml/pyyaml/commit/e4a814fd2d35fff1b7efda2461cd8e72d813ae87,0
yaml/pyyaml,706e36ab64f529ae45a948a5e999ffb226fcba91,Fixed a problem when CDumper incorrectly serializes a node anchor.,https://github.com/yaml/pyyaml/commit/706e36ab64f529ae45a948a5e999ffb226fcba91,0
yaml/pyyaml,6a366322e8bcd837e8709a3d16b857241639b966,Fixed a problem when CDumper incorrectly serializes a node anchor.,https://github.com/yaml/pyyaml/commit/6a366322e8bcd837e8709a3d16b857241639b966,0
yaml/pyyaml,7e0469140a7c87b02e7be0cf26e3ba5c0bbea1bf,Fixed the Pyrex implementation of Mark class.,https://github.com/yaml/pyyaml/commit/7e0469140a7c87b02e7be0cf26e3ba5c0bbea1bf,0
yaml/pyyaml,892d0a20a307af45881d0f99835c0d09f8bbeae3,Fixed the Pyrex implementation of Mark class.,https://github.com/yaml/pyyaml/commit/892d0a20a307af45881d0f99835c0d09f8bbeae3,0
yaml/pyyaml,6483cb73c787eb9c06fd8dceee2ab85cb6010dec,Fixed a bug where folded scalar emitter did not respect the preffered line width (Thanks ingy for the report and the patch).,https://github.com/yaml/pyyaml/commit/6483cb73c787eb9c06fd8dceee2ab85cb6010dec,0
yaml/pyyaml,b41e87d0c0fecfbd6e5358e0fa4338ecf84cbca4,Fixed a bug where folded scalar emitter did not respect the preffered line width (Thanks ingy for the report and the patch).,https://github.com/yaml/pyyaml/commit/b41e87d0c0fecfbd6e5358e0fa4338ecf84cbca4,0
yaml/pyyaml,6f51a53a6b26ef832984c77cb5ddc4ac0cc0d2bb,Fixed a typo in the attribute name (Thanks ingy).,https://github.com/yaml/pyyaml/commit/6f51a53a6b26ef832984c77cb5ddc4ac0cc0d2bb,0
yaml/pyyaml,ccd3c0ff2dd7148ef5f3523a973bf97c7bfab45a,Fixed a typo in the attribute name (Thanks ingy).,https://github.com/yaml/pyyaml/commit/ccd3c0ff2dd7148ef5f3523a973bf97c7bfab45a,0
yaml/pyyaml,e2bf4f3a03aa581aa70841f1cdc4d484c9e2ee46,Minor compatibility fixes.,https://github.com/yaml/pyyaml/commit/e2bf4f3a03aa581aa70841f1cdc4d484c9e2ee46,0
yaml/pyyaml,1c079d6658a8564dd54bab796297a954c26867c6,Minor compatibility fixes.,https://github.com/yaml/pyyaml/commit/1c079d6658a8564dd54bab796297a954c26867c6,0
yaml/pyyaml,bf272b0339eae58dc150b27de73f1a301fb32871,Fixed str/bytes issues with Python 3 in _yaml.pyx.,https://github.com/yaml/pyyaml/commit/bf272b0339eae58dc150b27de73f1a301fb32871,4
yaml/pyyaml,eef81e9529e73f42e882203ee102680785aefcb1,Fixed str/bytes issues with Python 3 in _yaml.pyx.,https://github.com/yaml/pyyaml/commit/eef81e9529e73f42e882203ee102680785aefcb1,4
yaml/pyyaml,ca836ef04d75da6da95f75be834b39f1df80ba26,Fixed the remaining Python 3 compatibility issues.,https://github.com/yaml/pyyaml/commit/ca836ef04d75da6da95f75be834b39f1df80ba26,0
yaml/pyyaml,7a3510a4354dbd2da7afb6d8de9afac5f3138329,Fixed the remaining Python 3 compatibility issues.,https://github.com/yaml/pyyaml/commit/7a3510a4354dbd2da7afb6d8de9afac5f3138329,0
yaml/pyyaml,1310c512497febfd2b722db671f4ff1c724e93c8,Added CHANGES; updated the announcement; wording fixes in setup.py.,https://github.com/yaml/pyyaml/commit/1310c512497febfd2b722db671f4ff1c724e93c8,0
yaml/pyyaml,cde6ec458651167d4d8995ad033f65960bb75813,Added CHANGES; updated the announcement; wording fixes in setup.py.,https://github.com/yaml/pyyaml/commit/cde6ec458651167d4d8995ad033f65960bb75813,0
yaml/pyyaml,8e88d11b41b8cbec4c51180589fd77b6a3d7c1f9,Minor 2.3 and win32 compatibility fixes; clarify the 'feature not found' message in setup.py.,https://github.com/yaml/pyyaml/commit/8e88d11b41b8cbec4c51180589fd77b6a3d7c1f9,0
yaml/pyyaml,bc887e46b656d0714c274154c25168cfa39b919c,Minor 2.3 and win32 compatibility fixes; clarify the 'feature not found' message in setup.py.,https://github.com/yaml/pyyaml/commit/bc887e46b656d0714c274154c25168cfa39b919c,0
yaml/pyyaml,1e842301f4a017094f7507711ef1b3c0ce461338,Fixed an issue with ReaderError generated by the LibYAML wrapper.,https://github.com/yaml/pyyaml/commit/1e842301f4a017094f7507711ef1b3c0ce461338,0
yaml/pyyaml,44a474f02a5719106ce614dfa39471e2c851bd78,Fixed an issue with ReaderError generated by the LibYAML wrapper.,https://github.com/yaml/pyyaml/commit/44a474f02a5719106ce614dfa39471e2c851bd78,0
yaml/pyyaml,93f64d3c796a4b6275b1e23481368c8c68f8ad13,Fixed test errors for LibYAML bindings; added a test on emitting nodes in all possible styles.,https://github.com/yaml/pyyaml/commit/93f64d3c796a4b6275b1e23481368c8c68f8ad13,0
yaml/pyyaml,fd7f35f23ca5996c8f92c3b935d3533dccfc0ac2,Fixed test errors for LibYAML bindings; added a test on emitting nodes in all possible styles.,https://github.com/yaml/pyyaml/commit/fd7f35f23ca5996c8f92c3b935d3533dccfc0ac2,0
yaml/pyyaml,7baeadf46f61f8131583569e7b007edae9745f7a,Minor fixes in the test subsystem to prevent failures in LibYAML bindings tests.,https://github.com/yaml/pyyaml/commit/7baeadf46f61f8131583569e7b007edae9745f7a,0
yaml/pyyaml,f524b38d04b1e1f4cb4058496114f5c1793520dc,Minor fixes in the test subsystem to prevent failures in LibYAML bindings tests.,https://github.com/yaml/pyyaml/commit/f524b38d04b1e1f4cb4058496114f5c1793520dc,0
yaml/pyyaml,4cc504a108b17604e81880068ec054078af53a5e,Fixed a bug in CDumper when ascend_resolver() is never called.,https://github.com/yaml/pyyaml/commit/4cc504a108b17604e81880068ec054078af53a5e,0
yaml/pyyaml,362045d470719ac8f2ec1024e1e128ec45953feb,Fixed a bug in CDumper when ascend_resolver() is never called.,https://github.com/yaml/pyyaml/commit/362045d470719ac8f2ec1024e1e128ec45953feb,0
yaml/pyyaml,3acc330efae95547ae196cd000903c0d82e95c6b,Fixed typos in attribute names (Thanks to ingy).,https://github.com/yaml/pyyaml/commit/3acc330efae95547ae196cd000903c0d82e95c6b,0
yaml/pyyaml,9b65e038a4e02a4f54d04ef32aa320e2075d7bc8,Fixed typos in attribute names (Thanks to ingy).,https://github.com/yaml/pyyaml/commit/9b65e038a4e02a4f54d04ef32aa320e2075d7bc8,0
yaml/pyyaml,6282bda857b100c6ff183ac261a5574fc5780272,Fixed a problem with emitting block scalars (thanks to Andrey Somov): no longer emit indentation spaces when they are not needed; emit the correct number of leading breaks for folded scalars; emit the '+' chomping indicator for a single break scalar.,https://github.com/yaml/pyyaml/commit/6282bda857b100c6ff183ac261a5574fc5780272,0
yaml/pyyaml,ede2fb3a13b94e3ba8518b03bd3e69eab7d248af,Fixed a problem with emitting block scalars (thanks to Andrey Somov): no longer emit indentation spaces when they are not needed; emit the correct number of leading breaks for folded scalars; emit the '+' chomping indicator for a single break scalar.,https://github.com/yaml/pyyaml/commit/ede2fb3a13b94e3ba8518b03bd3e69eab7d248af,0
yaml/pyyaml,d41df6ae3bc64bdc4f85bde3341b49e980ade110,Removed a stale comment; fixes #102.,https://github.com/yaml/pyyaml/commit/d41df6ae3bc64bdc4f85bde3341b49e980ade110,0
yaml/pyyaml,323a7ac0109709f770ba0de3dbdc553854c77e00,Removed a stale comment; fixes #102.,https://github.com/yaml/pyyaml/commit/323a7ac0109709f770ba0de3dbdc553854c77e00,0
yaml/pyyaml,9768babfd8b22cc4bf131a94b9fc3b0af6c52b66,Fixed the distutils script to run when installed using easy_install and Pyrex is available.,https://github.com/yaml/pyyaml/commit/9768babfd8b22cc4bf131a94b9fc3b0af6c52b66,0
yaml/pyyaml,beaebb8c4c9769bd6075a758c7546eba897709b1,Fixed the distutils script to run when installed using easy_install and Pyrex is available.,https://github.com/yaml/pyyaml/commit/beaebb8c4c9769bd6075a758c7546eba897709b1,0
yaml/pyyaml,f13e49291943fba5808e35fbff94db583e347737,Python 2.3 and win32 compatibility fixes in setup.py.,https://github.com/yaml/pyyaml/commit/f13e49291943fba5808e35fbff94db583e347737,5
yaml/pyyaml,5db6d28573b82d8593f1898bd24effa6e3dc8f1b,Python 2.3 and win32 compatibility fixes in setup.py.,https://github.com/yaml/pyyaml/commit/5db6d28573b82d8593f1898bd24effa6e3dc8f1b,5
yaml/pyyaml,c0d61333acfabbecdde833127466ed8c49d59ddf,Check if libyaml is installed before attempting to compile the libyaml bindings.,https://github.com/yaml/pyyaml/commit/c0d61333acfabbecdde833127466ed8c49d59ddf,0
yaml/pyyaml,74b866c81a60ef1205d26779cd0dbc2ca11166e0,Check if libyaml is installed before attempting to compile the libyaml bindings.,https://github.com/yaml/pyyaml/commit/74b866c81a60ef1205d26779cd0dbc2ca11166e0,0
yaml/pyyaml,72189ab94b991707628553611bb1ec18d5594a09,Fixed include_dirs and library_dirs for the Windows build.,https://github.com/yaml/pyyaml/commit/72189ab94b991707628553611bb1ec18d5594a09,0
yaml/pyyaml,f5f1e01d721ce32c92ed71c822fc52b40c6a7a21,Fixed include_dirs and library_dirs for the Windows build.,https://github.com/yaml/pyyaml/commit/f5f1e01d721ce32c92ed71c822fc52b40c6a7a21,0
yaml/pyyaml,f20210c327694395ff41a69fd673f6e1d26cdc95,Added attributes ``yaml.__version__`` and ``yaml.__libyaml__`` (fixes #85).,https://github.com/yaml/pyyaml/commit/f20210c327694395ff41a69fd673f6e1d26cdc95,0
yaml/pyyaml,9cdca353e8037ec2db702f44bf739e513fdcb69b,Added attributes ``yaml.__version__`` and ``yaml.__libyaml__`` (fixes #85).,https://github.com/yaml/pyyaml/commit/9cdca353e8037ec2db702f44bf739e513fdcb69b,0
yaml/pyyaml,487ac91791bb59e042c201171b3497e2a7173937,Fixed Python 2.3 compatibility (thanks to Julian Scheid for suggestion).,https://github.com/yaml/pyyaml/commit/487ac91791bb59e042c201171b3497e2a7173937,0
yaml/pyyaml,3ab607714c84f05937a05666b0461d27285c5439,Fixed Python 2.3 compatibility (thanks to Julian Scheid for suggestion).,https://github.com/yaml/pyyaml/commit/3ab607714c84f05937a05666b0461d27285c5439,0
yaml/pyyaml,073f08e9d9bd8e49ab8685f6ba954e1e10dc8fe7,A single dot is not a float value (fixes #62).,https://github.com/yaml/pyyaml/commit/073f08e9d9bd8e49ab8685f6ba954e1e10dc8fe7,0
yaml/pyyaml,e69f7fcc3127886dd5f2b5c1af4ea062ead6b229,A single dot is not a float value (fixes #62).,https://github.com/yaml/pyyaml/commit/e69f7fcc3127886dd5f2b5c1af4ea062ead6b229,0
yaml/pyyaml,046f114050ff8861720da2d80290dc2d8517d655,Make compose() and load() ensure that the input stream contains a single document.  Fixes #54.,https://github.com/yaml/pyyaml/commit/046f114050ff8861720da2d80290dc2d8517d655,4
yaml/pyyaml,2469da96d2e8220f30b83ee7ba95793e54f832ed,Make compose() and load() ensure that the input stream contains a single document.  Fixes #54.,https://github.com/yaml/pyyaml/commit/2469da96d2e8220f30b83ee7ba95793e54f832ed,4
yaml/pyyaml,7b600d35e4d369c9cfac8759d86ead50fe8025d5,Fixed _yaml.pyx to work with the latest Pyrex.,https://github.com/yaml/pyyaml/commit/7b600d35e4d369c9cfac8759d86ead50fe8025d5,0
yaml/pyyaml,3c78d37338706e513ec92f6f1be51871d5975d34,Fixed _yaml.pyx to work with the latest Pyrex.,https://github.com/yaml/pyyaml/commit/3c78d37338706e513ec92f6f1be51871d5975d34,0
yaml/pyyaml,dafd16438798b5e133d022a4b08601ec4ffc65d2,Allow for immutable subclasses of YAMLObject. Fixes #53.,https://github.com/yaml/pyyaml/commit/dafd16438798b5e133d022a4b08601ec4ffc65d2,0
yaml/pyyaml,0625ba54cc2012026f75a57581ce398b0a6d8ac6,Allow for immutable subclasses of YAMLObject. Fixes #53.,https://github.com/yaml/pyyaml/commit/0625ba54cc2012026f75a57581ce398b0a6d8ac6,0
yaml/pyyaml,69379ea21bc858b0ef7b4a6673b089ce0088017d,Make the encoding of the unicode->str conversion explicit; fix [52].,https://github.com/yaml/pyyaml/commit/69379ea21bc858b0ef7b4a6673b089ce0088017d,0
yaml/pyyaml,21a9abae66c0ac9d22aebe19b650dc4f0927b982,Make the encoding of the unicode->str conversion explicit; fix [52].,https://github.com/yaml/pyyaml/commit/21a9abae66c0ac9d22aebe19b650dc4f0927b982,0
yaml/pyyaml,9eb838b97b35468cafa244fb118b43b90e04de46,Fixed a problem when the DOCUMENT-END event is not emitted until the beginning of the next document is available.  Fixed #51.  Thanks edward(at)sweetbytes.net for the bug report.,https://github.com/yaml/pyyaml/commit/9eb838b97b35468cafa244fb118b43b90e04de46,0
yaml/pyyaml,07d0f46d21ecc15341cb66cdcd390886d87652b6,Fixed a problem when the DOCUMENT-END event is not emitted until the beginning of the next document is available.  Fixed #51.  Thanks edward(at)sweetbytes.net for the bug report.,https://github.com/yaml/pyyaml/commit/07d0f46d21ecc15341cb66cdcd390886d87652b6,0
yaml/pyyaml,96fcba3d7f31a95842c69dd36f1dab0c0b92af7d,Improve output of float values. Fix #49.,https://github.com/yaml/pyyaml/commit/96fcba3d7f31a95842c69dd36f1dab0c0b92af7d,0
yaml/pyyaml,d93cb3c29dc696198f294b43e4250bebea9089e1,Improve output of float values. Fix #49.,https://github.com/yaml/pyyaml/commit/d93cb3c29dc696198f294b43e4250bebea9089e1,0
yaml/pyyaml,04ff8e6fa1d8e0c27c344743147c69500b4dff66,Fix the bug when the `path` in `add_path_resolver` contains boolean values.  Fix #43 (thanks to jstroud(at)mbi.ucla.edu for reporting and pointing to the cause).,https://github.com/yaml/pyyaml/commit/04ff8e6fa1d8e0c27c344743147c69500b4dff66,0
yaml/pyyaml,8ef13f5e476b1a18bc76a3b7542a31b8248792f7,Fix the bug when the `path` in `add_path_resolver` contains boolean values.  Fix #43 (thanks to jstroud(at)mbi.ucla.edu for reporting and pointing to the cause).,https://github.com/yaml/pyyaml/commit/8ef13f5e476b1a18bc76a3b7542a31b8248792f7,0
